REGIONID,PRODUCTGROUP,PRODUCT,ITEM,YEARWEEK,YEAR,WEEK,QTY,HOLIDAY,HCLUS,PROMOTION,PRO_PERCENT
A01,PG04,P10,ITEM200,201639,2016,39,16,N,4,Y,0.327677186
A01,PG04,P10,ITEM200,201640,2016,40,21,N,4,Y,0.327677186
A01,PG04,P10,ITEM200,201641,2016,41,20,Y,2,Y,0.327677186
A01,PG04,P10,ITEM200,201642,2016,42,13,N,4,Y,0.327677186
A01,PG04,P10,ITEM200,201643,2016,43,4,N,4,Y,0.327677186
A01,PG04,P10,ITEM200,201644,2016,44,23,Y,0,Y,0.327677186
A01,PG04,P10,ITEM200,201645,2016,45,23,Y,0,Y,0.327677186
A01,PG04,P10,ITEM200,201646,2016,46,24,Y,0,Y,0.327677186
A01,PG04,P10,ITEM200,201647,2016,47,49,Y,0,Y,0.327677186
A01,PG04,P10,ITEM200,201648,2016,48,49,Y,0,Y,0.327677186
A01,PG04,P10,ITEM200,201649,2016,49,5,N,4,Y,0.327677186
A01,PG04,P10,ITEM200,201650,2016,50,20,N,4,Y,0.327677186
A01,PG04,P10,ITEM200,201651,2016,51,27,N,4,Y,0.413812726
A01,PG04,P10,ITEM200,201652,2016,52,48,Y,1,Y,0.413812726
A01,PG04,P10,ITEM200,201701,2017,1,42,Y,1,Y,0.413812726
A01,PG04,P10,ITEM200,201702,2017,2,37,N,4,Y,0.37935851
A01,PG04,P10,ITEM200,201703,2017,3,29,Y,2,Y,0.37935851
A01,PG04,P10,ITEM200,201704,2017,4,24,N,4,Y,0.37935851
A01,PG04,P10,ITEM200,201705,2017,5,22,N,4,Y,0.37935851
A01,PG04,P10,ITEM200,201706,2017,6,30,N,4,Y,0.37935851
A01,PG04,P10,ITEM200,201707,2017,7,19,N,4,Y,0.37935851
A01,PG04,P10,ITEM200,201708,2017,8,30,Y,1,Y,0.37935851
A01,PG04,P10,ITEM200,201709,2017,9,34,N,4,Y,0.37935851
A01,PG04,P10,ITEM200,201710,2017,10,28,N,4,Y,0.37935851
A01,PG04,P10,ITEM200,201711,2017,11,21,N,4,Y,0.37935851
A01,PG04,P10,ITEM200,201712,2017,12,19,N,4,Y,0.37935851
A01,PG04,P10,ITEM200,201713,2017,13,13,N,4,Y,0.37935851
A01,PG04,P10,ITEM201,201609,2016,9,9,N,4,Y,0.219663333
A01,PG04,P10,ITEM201,201610,2016,10,5,N,4,Y,0.219663333
A01,PG04,P10,ITEM201,201611,2016,11,12,N,4,Y,0.219663333
A01,PG04,P10,ITEM201,201612,2016,12,10,N,4,Y,0.219663333
A01,PG04,P10,ITEM201,201613,2016,13,12,N,4,Y,0.219663333
A01,PG04,P10,ITEM201,201614,2016,14,27,N,4,Y,0.317150525
A01,PG04,P10,ITEM201,201615,2016,15,33,N,4,Y,0.317150525
A01,PG04,P10,ITEM201,201616,2016,16,26,N,4,Y,0.317150525
A01,PG04,P10,ITEM201,201617,2016,17,26,N,4,Y,0.317150525
A01,PG04,P10,ITEM201,201618,2016,18,17,N,4,Y,0.317150525
A01,PG04,P10,ITEM201,201619,2016,19,16,N,4,Y,0.317150525
A01,PG04,P10,ITEM201,201620,2016,20,32,Y,1,Y,0.365894121
A01,PG04,P10,ITEM201,201621,2016,21,51,Y,1,Y,0.365894121
A01,PG04,P10,ITEM201,201622,2016,22,52,Y,1,Y,0.365894121
A01,PG04,P10,ITEM201,201623,2016,23,42,N,4,Y,0.365894121
A01,PG04,P10,ITEM201,201624,2016,24,33,N,4,Y,0.219663333
A01,PG04,P10,ITEM201,201625,2016,25,88,Y,1,Y,0.414637717
A01,PG04,P10,ITEM201,201626,2016,26,111,Y,1,Y,0.414637717
A01,PG04,P10,ITEM201,201627,2016,27,150,Y,1,Y,0.414637717
A01,PG04,P10,ITEM201,201628,2016,28,92,Y,1,Y,0.414637717
A01,PG04,P10,ITEM201,201629,2016,29,11,Y,1,Y,0.219663333
A01,PG04,P10,ITEM201,201630,2016,30,24,N,4,Y,0.292778727
A01,PG04,P10,ITEM201,201631,2016,31,17,N,4,Y,0.292778727
A01,PG04,P10,ITEM201,201632,2016,32,19,N,4,Y,0.292778727
A01,PG04,P10,ITEM201,201633,2016,33,28,N,4,Y,0.219663333
A01,PG04,P10,ITEM201,201634,2016,34,53,Y,1,Y,0.365894121
A01,PG04,P10,ITEM201,201635,2016,35,72,Y,1,Y,0.365894121
A01,PG04,P10,ITEM201,201636,2016,36,76,Y,1,Y,0.365894121
A01,PG04,P10,ITEM201,201637,2016,37,43,N,4,Y,0.365894121
A01,PG04,P10,ITEM201,201638,2016,38,5,N,4,Y,0.219663333
A01,PG04,P10,ITEM201,201639,2016,39,35,N,4,Y,0.414637717
A01,PG04,P10,ITEM201,201640,2016,40,75,N,4,Y,0.414637717
A01,PG04,P10,ITEM201,201641,2016,41,77,Y,2,Y,0.414637717
A01,PG04,P10,ITEM201,201642,2016,42,51,N,4,Y,0.414637717
A01,PG04,P10,ITEM201,201643,2016,43,14,N,4,Y,0.219663333
A01,PG04,P10,ITEM201,201644,2016,44,83,Y,0,Y,0.414637717
A01,PG04,P10,ITEM201,201645,2016,45,82,Y,0,Y,0.414637717
A01,PG04,P10,ITEM201,201646,2016,46,94,Y,0,Y,0.414637717
A01,PG04,P10,ITEM201,201647,2016,47,194,Y,0,Y,0.414637717
A01,PG04,P10,ITEM201,201648,2016,48,132,Y,0,Y,0.414637717
A01,PG04,P10,ITEM201,201649,2016,49,29,N,4,Y,0.365894121
A01,PG04,P10,ITEM201,201650,2016,50,33,N,4,Y,0.365894121
A01,PG04,P10,ITEM201,201651,2016,51,36,N,4,Y,0.365894121
A01,PG04,P10,ITEM201,201652,2016,52,43,Y,1,Y,0.365894121
A01,PG04,P10,ITEM201,201701,2017,1,30,Y,1,Y,0.365894121
A01,PG04,P10,ITEM201,201702,2017,2,26,N,4,Y,0.317150525
A01,PG04,P10,ITEM201,201703,2017,3,22,Y,2,Y,0.317150525
A01,PG04,P10,ITEM201,201704,2017,4,18,N,4,Y,0.317150525
A01,PG04,P10,ITEM201,201705,2017,5,6,N,4,Y,0.219663333
A01,PG04,P10,ITEM201,201706,2017,6,35,N,4,Y,0.365894121
A01,PG04,P10,ITEM201,201707,2017,7,40,N,4,Y,0.365894121
A01,PG04,P10,ITEM201,201708,2017,8,49,Y,1,Y,0.365894121
A01,PG04,P10,ITEM201,201709,2017,9,52,N,4,Y,0.365894121
A01,PG04,P10,ITEM201,201710,2017,10,20,N,4,Y,0.365894121
A01,PG04,P10,ITEM201,201711,2017,11,25,N,4,Y,0.365894121
A01,PG04,P10,ITEM201,201712,2017,12,41,N,4,Y,0.365894121
A01,PG04,P10,ITEM201,201713,2017,13,48,N,4,Y,0.365894121
A01,PG04,P10,ITEM201,201714,2017,14,53,N,4,Y,0.365894121
A01,PG04,P10,ITEM201,201715,2017,15,43,N,4,Y,0.365894121
A01,PG04,P10,ITEM201,201716,2017,16,19,N,4,Y,0.317150525
A01,PG04,P10,ITEM201,201717,2017,17,18,N,4,Y,0.317150525
A01,PG04,P10,ITEM201,201718,2017,18,30,N,4,Y,0.317150525
A01,PG04,P10,ITEM201,201719,2017,19,22,N,4,Y,0.219663333
A01,PG04,P10,ITEM201,201720,2017,20,45,Y,1,Y,0.390265919
A01,PG04,P10,ITEM201,201721,2017,21,68,Y,1,Y,0.390265919
A01,PG04,P10,ITEM201,201722,2017,22,59,Y,1,Y,0.390265919
A01,PG04,P10,ITEM201,201723,2017,23,38,N,4,Y,0.390265919
A01,PG04,P10,ITEM201,201724,2017,24,49,N,4,Y,0.43922908
A01,PG04,P10,ITEM201,201725,2017,25,104,Y,1,Y,0.43922908
A01,PG04,P10,ITEM201,201726,2017,26,99,Y,1,Y,0.43922908
A01,PG04,P10,ITEM201,201727,2017,27,139,Y,1,Y,0.43922908
A01,PG04,P10,ITEM201,201728,2017,28,102,Y,1,Y,0.43922908
A01,PG04,P10,ITEM201,201729,2017,29,8,Y,1,Y,0.219663333
A01,PG04,P10,ITEM201,201730,2017,30,21,N,4,Y,0.317150525
A01,PG04,P10,ITEM201,201731,2017,31,27,N,4,Y,0.317150525
A01,PG04,P10,ITEM201,201732,2017,32,8,N,4,Y,0.317150525
A01,PG04,P10,ITEM201,201733,2017,33,7,N,4,Y,0.219663333
A01,PG04,P10,ITEM201,201734,2017,34,34,Y,1,Y,0.390265919
A01,PG04,P10,ITEM201,201735,2017,35,60,Y,1,Y,0.390265919
A01,PG04,P10,ITEM201,201736,2017,36,54,Y,1,Y,0.390265919
A01,PG04,P10,ITEM201,201737,2017,37,43,N,4,Y,0.390265919
A01,PG04,P10,ITEM201,201738,2017,38,25,N,4,Y,0.219663333
A01,PG04,P10,ITEM201,201739,2017,39,27,N,4,Y,0.365894121
A01,PG04,P10,ITEM201,201740,2017,40,35,N,4,Y,0.365894121
A01,PG04,P10,ITEM201,201741,2017,41,44,Y,2,Y,0.365894121
A01,PG04,P10,ITEM202,201609,2016,9,5,N,4,Y,0.205257758
A01,PG04,P10,ITEM202,201610,2016,10,6,N,4,Y,0.205257758
A01,PG04,P10,ITEM202,201611,2016,11,6,N,4,Y,0.205257758
A01,PG04,P10,ITEM202,201612,2016,12,7,N,4,Y,0.205257758
A01,PG04,P10,ITEM202,201613,2016,13,19,N,4,Y,0.205257758
A01,PG04,P10,ITEM202,201614,2016,14,50,N,4,Y,0.307745576
A01,PG04,P10,ITEM202,201615,2016,15,45,N,4,Y,0.307745576
A01,PG04,P10,ITEM202,201616,2016,16,34,N,4,Y,0.307745576
A01,PG04,P10,ITEM202,201617,2016,17,39,N,4,Y,0.307745576
A01,PG04,P10,ITEM202,201618,2016,18,38,N,4,Y,0.307745576
A01,PG04,P10,ITEM202,201619,2016,19,36,N,4,Y,0.307745576
A01,PG04,P10,ITEM202,201620,2016,20,104,Y,1,Y,0.358989484
A01,PG04,P10,ITEM202,201621,2016,21,131,Y,1,Y,0.358989484
A01,PG04,P10,ITEM202,201622,2016,22,128,Y,1,Y,0.358989484
A01,PG04,P10,ITEM202,201623,2016,23,90,N,4,Y,0.358989484
A01,PG04,P10,ITEM202,201624,2016,24,151,N,4,Y,0.205257758
A01,PG04,P10,ITEM202,201625,2016,25,266,Y,1,Y,0.410464222
A01,PG04,P10,ITEM202,201626,2016,26,232,Y,1,Y,0.410464222
A01,PG04,P10,ITEM202,201627,2016,27,267,Y,1,Y,0.410464222
A01,PG04,P10,ITEM202,201628,2016,28,224,Y,1,Y,0.410464222
A01,PG04,P10,ITEM202,201629,2016,29,42,Y,1,Y,0.205257758
A01,PG04,P10,ITEM202,201630,2016,30,75,N,4,Y,0.282123621
A01,PG04,P10,ITEM202,201631,2016,31,46,N,4,Y,0.282123621
A01,PG04,P10,ITEM202,201632,2016,32,63,N,4,Y,0.282123621
A01,PG04,P10,ITEM202,201633,2016,33,34,N,4,Y,0.205257758
A01,PG04,P10,ITEM202,201634,2016,34,103,Y,1,Y,0.358989484
A01,PG04,P10,ITEM202,201635,2016,35,176,Y,1,Y,0.358989484
A01,PG04,P10,ITEM202,201636,2016,36,182,Y,1,Y,0.358989484
A01,PG04,P10,ITEM202,201637,2016,37,104,N,4,Y,0.358989484
A01,PG04,P10,ITEM202,201638,2016,38,24,N,4,Y,0.205257758
A01,PG04,P10,ITEM202,201639,2016,39,108,N,4,Y,0.410464222
A01,PG04,P10,ITEM202,201640,2016,40,198,N,4,Y,0.410464222
A01,PG04,P10,ITEM202,201641,2016,41,217,Y,2,Y,0.410464222
A01,PG04,P10,ITEM202,201642,2016,42,119,N,4,Y,0.410464222
A01,PG04,P10,ITEM202,201643,2016,43,33,N,4,Y,0.205257758
A01,PG04,P10,ITEM202,201644,2016,44,240,Y,0,Y,0.410464222
A01,PG04,P10,ITEM202,201645,2016,45,170,Y,0,Y,0.410464222
A01,PG04,P10,ITEM202,201646,2016,46,225,Y,0,Y,0.410464222
A01,PG04,P10,ITEM202,201647,2016,47,382,Y,0,Y,0.410464222
A01,PG04,P10,ITEM202,201648,2016,48,259,Y,0,Y,0.410464222
A01,PG04,P10,ITEM202,201649,2016,49,42,N,4,Y,0.33336753
A01,PG04,P10,ITEM202,201650,2016,50,91,N,4,Y,0.33336753
A01,PG04,P10,ITEM202,201651,2016,51,63,N,4,Y,0.33336753
A01,PG04,P10,ITEM202,201652,2016,52,88,Y,1,Y,0.33336753
A01,PG04,P10,ITEM202,201701,2017,1,71,Y,1,Y,0.33336753
A01,PG04,P10,ITEM202,201702,2017,2,42,N,4,Y,0.307745576
A01,PG04,P10,ITEM202,201703,2017,3,53,Y,2,Y,0.307745576
A01,PG04,P10,ITEM202,201704,2017,4,59,N,4,Y,0.307745576
A01,PG04,P10,ITEM202,201705,2017,5,24,N,4,Y,0.205257758
A01,PG04,P10,ITEM202,201706,2017,6,64,N,4,Y,0.358989484
A01,PG04,P10,ITEM202,201707,2017,7,92,N,4,Y,0.358989484
A01,PG04,P10,ITEM202,201708,2017,8,148,Y,1,Y,0.358989484
A01,PG04,P10,ITEM202,201709,2017,9,120,N,4,Y,0.358989484
A01,PG04,P10,ITEM202,201710,2017,10,54,N,4,Y,0.358989484
A01,PG04,P10,ITEM202,201711,2017,11,64,N,4,Y,0.358989484
A01,PG04,P10,ITEM202,201712,2017,12,108,N,4,Y,0.358989484
A01,PG04,P10,ITEM202,201713,2017,13,141,N,4,Y,0.358989484
A01,PG04,P10,ITEM202,201714,2017,14,150,N,4,Y,0.358989484
A01,PG04,P10,ITEM202,201715,2017,15,74,N,4,Y,0.358989484
A01,PG04,P10,ITEM202,201716,2017,16,49,N,4,Y,0.307745576
A01,PG04,P10,ITEM202,201717,2017,17,69,N,4,Y,0.307745576
A01,PG04,P10,ITEM202,201718,2017,18,120,N,4,Y,0.307745576
A01,PG04,P10,ITEM202,201719,2017,19,73,N,4,Y,0.205257758
A01,PG04,P10,ITEM202,201720,2017,20,116,Y,1,Y,0.205257758
A01,PG04,P10,ITEM202,201721,2017,21,192,Y,1,Y,0.384611439
A01,PG04,P10,ITEM202,201722,2017,22,206,Y,1,Y,0.384611439
A01,PG04,P10,ITEM202,201723,2017,23,124,N,4,Y,0.384611439
A01,PG04,P10,ITEM202,201724,2017,24,126,N,4,Y,0.436086176
A01,PG04,P10,ITEM202,201725,2017,25,252,Y,1,Y,0.436086176
A01,PG04,P10,ITEM202,201726,2017,26,290,Y,1,Y,0.436086176
A01,PG04,P10,ITEM202,201727,2017,27,364,Y,1,Y,0.436086176
A01,PG04,P10,ITEM202,201728,2017,28,220,Y,1,Y,0.436086176
A01,PG04,P10,ITEM202,201729,2017,29,10,Y,1,Y,0.205257758
A01,PG04,P10,ITEM202,201730,2017,30,47,N,4,Y,0.307745576
A01,PG04,P10,ITEM202,201731,2017,31,54,N,4,Y,0.307745576
A01,PG04,P10,ITEM202,201732,2017,32,37,N,4,Y,0.307745576
A01,PG04,P10,ITEM202,201733,2017,33,14,N,4,Y,0.205257758
A01,PG04,P10,ITEM202,201734,2017,34,86,Y,1,Y,0.384611439
A01,PG04,P10,ITEM202,201735,2017,35,160,Y,1,Y,0.384611439
A01,PG04,P10,ITEM202,201736,2017,36,129,Y,1,Y,0.384611439
A01,PG04,P10,ITEM202,201737,2017,37,124,N,4,Y,0.384611439
A01,PG04,P10,ITEM202,201738,2017,38,45,N,4,Y,0.205257758
A01,PG04,P10,ITEM202,201739,2017,39,59,N,4,Y,0.358989484
A01,PG04,P10,ITEM202,201740,2017,40,83,N,4,Y,0.358989484
A01,PG04,P10,ITEM202,201741,2017,41,89,Y,2,Y,0.358989484
A01,PG04,P10,ITEM203,201712,2017,12,5,N,4,Y,0.166763909
A01,PG04,P10,ITEM203,201713,2017,13,1,N,4,Y,0.166763909
A01,PG04,P10,ITEM203,201714,2017,14,3,N,4,Y,0.166763909
A01,PG04,P10,ITEM203,201715,2017,15,2,N,4,Y,0.166763909
A01,PG04,P10,ITEM203,201716,2017,16,3,N,4,Y,0.166763909
A01,PG04,P10,ITEM203,201717,2017,17,15,N,4,Y,0.166763909
A01,PG04,P10,ITEM203,201718,2017,18,8,N,4,Y,0.166763909
A01,PG04,P10,ITEM203,201719,2017,19,20,N,4,Y,0.270848093
A01,PG04,P10,ITEM203,201720,2017,20,21,Y,1,Y,0.270848093
A01,PG04,P10,ITEM203,201721,2017,21,28,Y,1,Y,0.270848093
A01,PG04,P10,ITEM203,201722,2017,22,22,Y,1,Y,0.270848093
A01,PG04,P10,ITEM203,201723,2017,23,23,N,4,Y,0.270848093
A01,PG04,P10,ITEM203,201724,2017,24,8,N,4,Y,0.166763909
A01,PG04,P10,ITEM203,201725,2017,25,20,Y,1,Y,0.312481767
A01,PG04,P10,ITEM203,201726,2017,26,36,Y,1,Y,0.312481767
A01,PG04,P10,ITEM203,201727,2017,27,39,Y,1,Y,0.312481767
A01,PG04,P10,ITEM203,201728,2017,28,28,Y,1,Y,0.312481767
A01,PG04,P10,ITEM203,201729,2017,29,34,Y,1,Y,0.312481767
A01,PG04,P10,ITEM203,201730,2017,30,18,N,4,Y,0.312481767
A01,PG04,P10,ITEM203,201731,2017,31,14,N,4,Y,0.208397583
A01,PG04,P10,ITEM203,201732,2017,32,20,N,4,Y,0.208397583
A01,PG04,P10,ITEM203,201733,2017,33,20,N,4,Y,0.312481767
A01,PG04,P10,ITEM203,201734,2017,34,20,Y,1,Y,0.312481767
A01,PG04,P10,ITEM203,201735,2017,35,28,Y,1,Y,0.312481767
A01,PG04,P10,ITEM203,201736,2017,36,28,Y,1,Y,0.312481767
A01,PG04,P10,ITEM203,201737,2017,37,16,N,4,Y,0.312481767
A01,PG04,P10,ITEM203,201738,2017,38,6,N,4,Y,0.166763909
A01,PG04,P10,ITEM203,201739,2017,39,11,N,4,Y,0.250031257
A01,PG04,P10,ITEM203,201740,2017,40,12,N,4,Y,0.250031257
A01,PG04,P10,ITEM203,201741,2017,41,16,Y,2,Y,0.250031257
A01,PG04,P10,ITEM204,201712,2017,12,3,N,4,Y,0.152250489
A01,PG04,P10,ITEM204,201713,2017,13,5,N,4,Y,0.152250489
A01,PG04,P10,ITEM204,201714,2017,14,18,N,4,Y,0.152250489
A01,PG04,P10,ITEM204,201715,2017,15,18,N,4,Y,0.152250489
A01,PG04,P10,ITEM204,201716,2017,16,19,N,4,Y,0.152250489
A01,PG04,P10,ITEM204,201717,2017,17,39,N,4,Y,0.152250489
A01,PG04,P10,ITEM204,201718,2017,18,37,N,4,Y,0.152250489
A01,PG04,P10,ITEM204,201719,2017,19,26,N,4,Y,0.260861057
A01,PG04,P10,ITEM204,201720,2017,20,34,Y,1,Y,0.260861057
A01,PG04,P10,ITEM204,201721,2017,21,28,Y,1,Y,0.260861057
A01,PG04,P10,ITEM204,201722,2017,22,34,Y,1,Y,0.260861057
A01,PG04,P10,ITEM204,201723,2017,23,20,N,4,Y,0.260861057
A01,PG04,P10,ITEM204,201724,2017,24,8,N,4,Y,0.152250489
A01,PG04,P10,ITEM204,201725,2017,25,36,Y,1,Y,0.304500978
A01,PG04,P10,ITEM204,201726,2017,26,34,Y,1,Y,0.304500978
A01,PG04,P10,ITEM204,201727,2017,27,37,Y,1,Y,0.304500978
A01,PG04,P10,ITEM204,201728,2017,28,45,Y,1,Y,0.304500978
A01,PG04,P10,ITEM204,201729,2017,29,42,Y,1,Y,0.304500978
A01,PG04,P10,ITEM204,201730,2017,30,31,N,4,Y,0.304500978
A01,PG04,P10,ITEM204,201731,2017,31,23,N,4,Y,0.195694716
A01,PG04,P10,ITEM204,201732,2017,32,22,N,4,Y,0.195694716
A01,PG04,P10,ITEM204,201733,2017,33,31,N,4,Y,0.304500978
A01,PG04,P10,ITEM204,201734,2017,34,47,Y,1,Y,0.304500978
A01,PG04,P10,ITEM204,201735,2017,35,36,Y,1,Y,0.304500978
A01,PG04,P10,ITEM204,201736,2017,36,47,Y,1,Y,0.304500978
A01,PG04,P10,ITEM204,201737,2017,37,26,N,4,Y,0.304500978
A01,PG04,P10,ITEM204,201738,2017,38,6,N,4,Y,0.152250489
A01,PG04,P10,ITEM204,201739,2017,39,14,N,4,Y,0.239138943
A01,PG04,P10,ITEM204,201740,2017,40,25,N,4,Y,0.239138943
A01,PG04,P10,ITEM204,201741,2017,41,12,Y,2,Y,0.239138943
A01,PG04,P10,ITEM205,201501,2015,1,12,Y,1,N,0
A01,PG04,P10,ITEM205,201502,2015,2,11,N,4,Y,0.168920317
A01,PG04,P10,ITEM205,201503,2015,3,8,N,4,Y,0.168920317
A01,PG04,P10,ITEM205,201504,2015,4,15,Y,2,Y,0.168920317
A01,PG04,P10,ITEM205,201505,2015,5,15,N,4,Y,0.168920317
A01,PG04,P10,ITEM205,201506,2015,6,5,N,4,Y,0.168920317
A01,PG04,P10,ITEM205,201507,2015,7,8,N,4,Y,0.168920317
A01,PG04,P10,ITEM205,201508,2015,8,8,Y,1,Y,0.168920317
A01,PG04,P10,ITEM205,201509,2015,9,10,N,4,Y,0.168920317
A01,PG04,P10,ITEM205,201510,2015,10,6,N,4,Y,0.168920317
A01,PG04,P10,ITEM205,201511,2015,11,12,N,4,Y,0.168920317
A01,PG04,P10,ITEM205,201512,2015,12,14,N,4,Y,0.168920317
A01,PG04,P10,ITEM205,201513,2015,13,9,N,4,Y,0.168920317
A01,PG04,P10,ITEM205,201514,2015,14,12,N,4,Y,0.168920317
A01,PG04,P10,ITEM205,201515,2015,15,13,N,4,Y,0.168920317
A01,PG04,P10,ITEM205,201516,2015,16,16,N,4,Y,0.168920317
A01,PG04,P10,ITEM205,201517,2015,17,18,N,4,Y,0.168920317
A01,PG04,P10,ITEM205,201518,2015,18,11,N,4,Y,0.168920317
A01,PG04,P10,ITEM205,201519,2015,19,17,N,4,Y,0.168920317
A01,PG04,P10,ITEM205,201520,2015,20,10,Y,1,Y,0.168920317
A01,PG04,P10,ITEM205,201521,2015,21,23,Y,1,Y,0.168920317
A01,PG04,P10,ITEM205,201522,2015,22,16,Y,1,Y,0.168920317
A01,PG04,P10,ITEM205,201523,2015,23,6,N,4,Y,0.168920317
A01,PG04,P10,ITEM205,201524,2015,24,5,N,4,Y,0.168920317
A01,PG04,P10,ITEM205,201525,2015,25,14,Y,1,Y,0.168920317
A01,PG04,P10,ITEM205,201526,2015,26,23,Y,1,Y,0.203380476
A01,PG04,P10,ITEM205,201527,2015,27,30,Y,1,Y,0.203380476
A01,PG04,P10,ITEM205,201528,2015,28,17,Y,1,Y,0.203380476
A01,PG04,P10,ITEM205,201529,2015,29,13,Y,1,Y,0.168920317
A01,PG04,P10,ITEM205,201530,2015,30,10,N,4,Y,0.168920317
A01,PG04,P10,ITEM205,201531,2015,31,7,N,4,Y,0.168920317
A01,PG04,P10,ITEM205,201532,2015,32,17,N,4,Y,0.168920317
A01,PG04,P10,ITEM205,201533,2015,33,11,N,4,Y,0.168920317
A01,PG04,P10,ITEM205,201534,2015,34,7,N,4,Y,0.168920317
A01,PG04,P10,ITEM205,201535,2015,35,11,Y,1,Y,0.272611245
A01,PG04,P10,ITEM205,201536,2015,36,12,Y,1,Y,0.272611245
A01,PG04,P10,ITEM205,201537,2015,37,24,Y,1,Y,0.272611245
A01,PG04,P10,ITEM205,201538,2015,38,19,N,4,Y,0.272611245
A01,PG04,P10,ITEM205,201539,2015,39,9,N,4,Y,0.168920317
A01,PG04,P10,ITEM205,201540,2015,40,6,N,4,Y,0.168920317
A01,PG04,P10,ITEM205,201541,2015,41,10,N,4,Y,0.168920317
A01,PG04,P10,ITEM205,201542,2015,42,7,Y,2,Y,0.168920317
A01,PG04,P10,ITEM205,201543,2015,43,7,N,4,Y,0.168920317
A01,PG04,P10,ITEM205,201544,2015,44,5,N,4,Y,0.168920317
A01,PG04,P10,ITEM205,201545,2015,45,27,Y,0,Y,0.41045188
A01,PG04,P10,ITEM205,201546,2015,46,19,Y,0,Y,0.41045188
A01,PG04,P10,ITEM205,201547,2015,47,33,Y,0,Y,0.41045188
A01,PG04,P10,ITEM205,201548,2015,48,32,Y,0,Y,0.41045188
A01,PG04,P10,ITEM205,201549,2015,49,19,Y,0,Y,0.41045188
A01,PG04,P10,ITEM205,201550,2015,50,4,N,4,Y,0.168920317
A01,PG04,P10,ITEM205,201551,2015,51,7,N,4,Y,0.168920317
A01,PG04,P10,ITEM205,201552,2015,52,7,Y,1,Y,0.168920317
A01,PG04,P10,ITEM205,201553,2015,53,8,Y,1,Y,0.168920317
A01,PG04,P10,ITEM205,201601,2016,1,5,N,4,Y,0.168920317
A01,PG04,P10,ITEM205,201602,2016,2,4,N,4,Y,0.238151087
A01,PG04,P10,ITEM205,201603,2016,3,8,Y,2,Y,0.238151087
A01,PG04,P10,ITEM205,201604,2016,4,12,N,4,Y,0.168920317
A01,PG04,P10,ITEM205,201605,2016,5,8,N,4,Y,0.272611245
A01,PG04,P10,ITEM205,201606,2016,6,8,N,4,Y,0.272611245
A01,PG04,P10,ITEM205,201607,2016,7,9,Y,1,Y,0.272611245
A01,PG04,P10,ITEM205,201608,2016,8,11,N,4,Y,0.272611245
A01,PG04,P10,ITEM205,201609,2016,9,8,N,4,Y,0.168920317
A01,PG04,P10,ITEM205,201610,2016,10,8,N,4,Y,0.238151087
A01,PG04,P10,ITEM205,201611,2016,11,14,N,4,Y,0.272611245
A01,PG04,P10,ITEM205,201612,2016,12,10,N,4,Y,0.203380476
A01,PG04,P10,ITEM205,201613,2016,13,4,N,4,Y,0.203380476
A01,PG04,P10,ITEM205,201614,2016,14,13,N,4,Y,0.307071404
A01,PG04,P10,ITEM205,201615,2016,15,24,N,4,Y,0.307071404
A01,PG04,P10,ITEM205,201616,2016,16,13,N,4,Y,0.307071404
A01,PG04,P10,ITEM205,201617,2016,17,9,N,4,Y,0.307071404
A01,PG04,P10,ITEM205,201618,2016,18,6,N,4,Y,0.203380476
A01,PG04,P10,ITEM205,201619,2016,19,8,N,4,Y,0.203380476
A01,PG04,P10,ITEM205,201620,2016,20,23,Y,1,Y,0.341531563
A01,PG04,P10,ITEM205,201621,2016,21,27,Y,1,Y,0.341531563
A01,PG04,P10,ITEM205,201622,2016,22,19,Y,1,Y,0.341531563
A01,PG04,P10,ITEM205,201623,2016,23,11,N,4,Y,0.341531563
A01,PG04,P10,ITEM205,201624,2016,24,9,N,4,Y,0.203380476
A01,PG04,P10,ITEM205,201625,2016,25,31,Y,1,Y,0.41045188
A01,PG04,P10,ITEM205,201626,2016,26,46,Y,1,Y,0.41045188
A01,PG04,P10,ITEM205,201627,2016,27,37,Y,1,Y,0.41045188
A01,PG04,P10,ITEM205,201628,2016,28,29,Y,1,Y,0.41045188
A01,PG04,P10,ITEM205,201629,2016,29,6,Y,1,Y,0.172335288
A01,PG04,P10,ITEM205,201630,2016,30,13,N,4,Y,0.241566057
A01,PG04,P10,ITEM205,201631,2016,31,14,N,4,Y,0.241566057
A01,PG04,P10,ITEM205,201632,2016,32,7,N,4,Y,0.241566057
A01,PG04,P10,ITEM205,201633,2016,33,4,N,4,Y,0.172335288
A01,PG04,P10,ITEM205,201634,2016,34,16,Y,1,Y,0.310486375
A01,PG04,P10,ITEM205,201635,2016,35,25,Y,1,Y,0.310486375
A01,PG04,P10,ITEM205,201636,2016,36,19,Y,1,Y,0.310486375
A01,PG04,P10,ITEM205,201637,2016,37,14,N,4,Y,0.310486375
A01,PG04,P10,ITEM205,201638,2016,38,8,N,4,Y,0.172335288
A01,PG04,P10,ITEM205,201639,2016,39,12,N,4,Y,0.276026216
A01,PG04,P10,ITEM205,201640,2016,40,12,N,4,Y,0.276026216
A01,PG04,P10,ITEM205,201641,2016,41,19,Y,2,Y,0.276026216
A01,PG04,P10,ITEM205,201642,2016,42,12,N,4,Y,0.276026216
A01,PG04,P10,ITEM205,201643,2016,43,6,N,4,Y,0.172335288
