balance,stock,label
596000000,52000000,diamond
736000000,70000000,vip
756000000,28666666,diamond
248000000,20000000,normal
736000000,35333333,diamond
240000000,35000000,normal
764000000,30666666,diamond
680000000,30000000,diamond
748000000,29333333,diamond
628000000,40666666,diamond
772000000,31333333,diamond
740000000,68000000,vip
640000000,46666666,diamond
748000000,75000000,vip
648000000,30000000,diamond
668000000,48666666,diamond
254000000,35500000,normal
660000000,51333333,diamond
728000000,37333333,diamond
282000000,24500000,normal
684000000,38666666,diamond
652000000,40000000,diamond
274000000,20000000,normal
628000000,53333333,diamond
732000000,37333333,diamond
644000000,53333333,diamond
264000000,18000000,normal
620000000,30666666,diamond
240000000,25000000,normal
300000000,24500000,normal
788000000,57000000,vip
724000000,32666666,diamond
560000000,41333333,diamond
708000000,41333333,diamond
752000000,70000000,vip
266000000,18500000,normal
752000000,74000000,vip
708000000,24666666,diamond
768000000,30666666,diamond
278000000,20500000,normal
256000000,18000000,normal
728000000,74000000,vip
308000000,19500000,normal
736000000,24666666,diamond
708000000,24000000,diamond
728000000,79000000,vip
640000000,32666666,diamond
740000000,42000000,diamond
496000000,52000000,diamond
636000000,34666666,diamond
780000000,71000000,vip
512000000,53333333,diamond
240000000,22500000,normal
288000000,22000000,normal
672000000,24000000,diamond
262000000,29000000,normal
256000000,24000000,normal
244000000,34500000,normal
800000000,29333333,diamond
644000000,51333333,diamond
244000000,27500000,normal
744000000,28000000,diamond
258000000,24500000,normal
656000000,33333333,diamond
716000000,36000000,diamond
772000000,65000000,vip
292000000,20500000,normal
700000000,28000000,diamond
580000000,42666666,diamond
776000000,78000000,vip
760000000,78000000,vip
764000000,65000000,vip
780000000,31333333,diamond
628000000,29333333,diamond
736000000,28000000,diamond
612000000,46000000,diamond
692000000,24000000,diamond
620000000,30666666,diamond
296000000,22000000,normal
744000000,77000000,vip
294000000,17500000,normal
696000000,36666666,diamond
320000000,18000000,normal
748000000,40000000,diamond
752000000,26000000,diamond
536000000,46000000,diamond
592000000,42666666,diamond
716000000,44666666,diamond
250000000,28500000,normal
268000000,29000000,normal
724000000,45333333,diamond
604000000,44666666,diamond
692000000,38666666,diamond
740000000,27333333,diamond
644000000,34000000,diamond
748000000,79000000,vip
312000000,17500000,normal
688000000,30000000,diamond
264000000,23000000,normal
254000000,25000000,normal
752000000,40666666,diamond
728000000,26666666,diamond
668000000,31333333,diamond
656000000,48666666,diamond
604000000,49333333,diamond
274000000,31500000,normal
294000000,20500000,normal
764000000,24666666,diamond
264000000,21500000,normal
612000000,32666666,diamond
696000000,44000000,diamond
664000000,45333333,diamond
784000000,24000000,diamond
704000000,34666666,diamond
246000000,37000000,normal
270000000,22000000,normal
252000000,35500000,normal
244000000,37000000,normal
258000000,31000000,normal
242000000,33000000,normal
760000000,65000000,vip
270000000,26500000,normal
724000000,72000000,vip
284000000,20000000,normal
508000000,53333333,diamond
260000000,28000000,normal
540000000,48666666,diamond
266000000,29000000,normal
728000000,35333333,diamond
544000000,50666666,diamond
492000000,53333333,diamond
688000000,41333333,diamond
608000000,35333333,diamond
316000000,18500000,normal
250000000,36500000,normal
304000000,21000000,normal
704000000,32000000,diamond
560000000,42000000,diamond
748000000,76000000,vip
266000000,25500000,normal
692000000,46000000,diamond
500000000,52666666,diamond
784000000,26666666,diamond
628000000,38666666,diamond
320000000,19000000,normal
282000000,18500000,normal
588000000,50000000,diamond
568000000,42000000,diamond
568000000,40666666,diamond
644000000,32000000,diamond
260000000,32500000,normal
262000000,33500000,normal
756000000,38666666,diamond
692000000,25333333,diamond
260000000,34500000,normal
592000000,47333333,diamond
254000000,36000000,normal
680000000,27333333,diamond
528000000,47333333,diamond
284000000,23500000,normal
304000000,20000000,normal
628000000,45333333,diamond
744000000,25333333,diamond
672000000,43333333,diamond
700000000,37333333,diamond
724000000,23333333,diamond
724000000,75000000,vip
306000000,22000000,normal
680000000,31333333,diamond
576000000,42000000,diamond
560000000,48000000,diamond
756000000,75000000,vip
684000000,40000000,diamond
768000000,67000000,vip
246000000,37500000,normal
644000000,27333333,diamond
632000000,45333333,diamond
656000000,45333333,diamond
708000000,47333333,diamond
272000000,32000000,normal
724000000,35333333,diamond
688000000,36000000,diamond
300000000,17500000,normal
704000000,78000000,vip
684000000,32000000,diamond
684000000,46666666,diamond
712000000,41333333,diamond
272000000,22500000,normal
248000000,36000000,normal
744000000,23333333,diamond
584000000,46000000,diamond
676000000,28666666,diamond
544000000,52000000,diamond
258000000,25000000,normal
696000000,48666666,diamond
704000000,79000000,vip
776000000,74000000,vip
664000000,24666666,diamond
740000000,39333333,diamond
252000000,36500000,normal
274000000,30500000,normal
254000000,34000000,normal
736000000,42000000,diamond
536000000,52666666,diamond
636000000,35333333,diamond
252000000,26000000,normal
692000000,25333333,diamond
632000000,31333333,diamond
240000000,32000000,normal
660000000,48000000,diamond
246000000,26000000,normal
240000000,35500000,normal
708000000,24000000,diamond
628000000,34666666,diamond
240000000,22500000,normal
748000000,34666666,diamond
244000000,25500000,normal
548000000,47333333,diamond
768000000,78000000,vip
246000000,25000000,normal
252000000,29500000,normal
792000000,29333333,diamond
656000000,27333333,diamond
660000000,34666666,diamond
644000000,50000000,diamond
720000000,36666666,diamond
624000000,52666666,diamond
564000000,43333333,diamond
696000000,30000000,diamond
648000000,51333333,diamond
272000000,18000000,normal
776000000,28666666,diamond
792000000,67000000,vip
588000000,49333333,diamond
300000000,19500000,normal
800000000,33333333,diamond
256000000,21000000,normal
608000000,38666666,diamond
768000000,36666666,diamond
288000000,22500000,normal
788000000,54000000,vip
692000000,45333333,diamond
288000000,25500000,normal
302000000,21000000,normal
560000000,46000000,diamond
260000000,22500000,normal
684000000,48666666,diamond
716000000,30666666,diamond
556000000,42000000,diamond
596000000,44666666,diamond
588000000,48666666,diamond
540000000,47333333,diamond
268000000,20000000,normal
696000000,26666666,diamond
632000000,34000000,diamond
740000000,30000000,diamond
724000000,44000000,diamond
688000000,80000000,vip
776000000,35333333,diamond
688000000,24000000,diamond
752000000,38666666,diamond
608000000,38666666,diamond
764000000,34666666,diamond
680000000,40666666,diamond
264000000,26000000,normal
252000000,17500000,normal
640000000,30666666,diamond
728000000,37333333,diamond
660000000,26666666,diamond
680000000,23333333,diamond
648000000,48000000,diamond
616000000,40666666,diamond
764000000,61000000,vip
636000000,53333333,diamond
256000000,24500000,normal
800000000,61000000,vip
704000000,26000000,diamond
248000000,34000000,normal
244000000,25000000,normal
728000000,32000000,diamond
244000000,22000000,normal
716000000,34000000,diamond
716000000,26000000,diamond
788000000,69000000,vip
736000000,70000000,vip
616000000,49333333,diamond
652000000,30666666,diamond
756000000,34000000,diamond
796000000,31333333,diamond
624000000,34666666,diamond
708000000,32000000,diamond
684000000,37333333,diamond
712000000,27333333,diamond
684000000,45333333,diamond
800000000,69000000,vip
620000000,52000000,diamond
580000000,53333333,diamond
272000000,19500000,normal
268000000,19500000,normal
548000000,52666666,diamond
620000000,38666666,diamond
672000000,28000000,diamond
744000000,71000000,vip
696000000,78000000,vip
536000000,46666666,diamond
616000000,44666666,diamond
704000000,80000000,vip
240000000,31500000,normal
628000000,43333333,diamond
664000000,36666666,diamond
256000000,35500000,normal
242000000,26500000,normal
648000000,47333333,diamond
272000000,30000000,normal
640000000,42666666,diamond
760000000,79000000,vip
688000000,51333333,diamond
268000000,31000000,normal
668000000,34000000,diamond
552000000,52666666,diamond
784000000,30000000,diamond
780000000,56000000,vip
252000000,24500000,normal
680000000,45333333,diamond
724000000,29333333,diamond
684000000,32666666,diamond
300000000,18000000,normal
728000000,76000000,vip
274000000,31500000,normal
668000000,28000000,diamond
692000000,50666666,diamond
664000000,29333333,diamond
800000000,32666666,diamond
796000000,32000000,diamond
684000000,37333333,diamond
276000000,22500000,normal
556000000,48666666,diamond
260000000,27500000,normal
252000000,24500000,normal
648000000,52666666,diamond
548000000,42666666,diamond
560000000,44666666,diamond
274000000,22500000,normal
326000000,18500000,normal
760000000,28666666,diamond
756000000,74000000,vip
290000000,22000000,normal
688000000,44666666,diamond
512000000,50666666,diamond
276000000,31000000,normal
640000000,50000000,diamond
708000000,31333333,diamond
712000000,36666666,diamond
580000000,39333333,diamond
278000000,17500000,normal
632000000,50000000,diamond
704000000,42000000,diamond
284000000,18000000,normal
788000000,76000000,vip
254000000,29500000,normal
792000000,30666666,diamond
772000000,65000000,vip
274000000,21000000,normal
258000000,24000000,normal
676000000,50666666,diamond
260000000,30500000,normal
608000000,45333333,diamond
736000000,36000000,diamond
246000000,30000000,normal
262000000,19000000,normal
316000000,20000000,normal
784000000,29333333,diamond
248000000,33000000,normal
600000000,46666666,diamond
716000000,37333333,diamond
270000000,24000000,normal
776000000,65000000,vip
704000000,79000000,vip
764000000,72000000,vip
800000000,66000000,vip
756000000,30666666,diamond
648000000,27333333,diamond
636000000,40000000,diamond
688000000,26666666,diamond
294000000,19500000,normal
540000000,48666666,diamond
688000000,39333333,diamond
760000000,35333333,diamond
660000000,44666666,diamond
776000000,79000000,vip
696000000,42000000,diamond
684000000,30000000,diamond
580000000,52000000,diamond
254000000,34000000,normal
768000000,38000000,diamond
296000000,18500000,normal
242000000,21000000,normal
776000000,28666666,diamond
244000000,35500000,normal
242000000,34000000,normal
268000000,17500000,normal
772000000,59000000,vip
768000000,30000000,diamond
272000000,23000000,normal
568000000,40666666,diamond
276000000,24500000,normal
668000000,32666666,diamond
528000000,52666666,diamond
676000000,53333333,diamond
660000000,37333333,diamond
266000000,22500000,normal
700000000,45333333,diamond
788000000,27333333,diamond
688000000,29333333,diamond
724000000,37333333,diamond
564000000,44666666,diamond
596000000,36000000,diamond
704000000,24666666,diamond
700000000,28000000,diamond
308000000,23000000,normal
680000000,42666666,diamond
660000000,38000000,diamond
668000000,49333333,diamond
288000000,20000000,normal
764000000,79000000,vip
270000000,21500000,normal
784000000,63000000,vip
688000000,43333333,diamond
712000000,48000000,diamond
744000000,77000000,vip
320000000,19500000,normal
784000000,25333333,diamond
306000000,20500000,normal
532000000,47333333,diamond
252000000,28000000,normal
660000000,48000000,diamond
266000000,22500000,normal
736000000,32000000,diamond
796000000,67000000,vip
536000000,49333333,diamond
796000000,32000000,diamond
282000000,28500000,normal
282000000,21500000,normal
624000000,30000000,diamond
620000000,32666666,diamond
616000000,53333333,diamond
640000000,31333333,diamond
692000000,36666666,diamond
648000000,38000000,diamond
580000000,42000000,diamond
302000000,18500000,normal
788000000,26000000,diamond
266000000,23000000,normal
284000000,23500000,normal
696000000,27333333,diamond
248000000,33500000,normal
796000000,63000000,vip
572000000,49333333,diamond
716000000,35333333,diamond
244000000,34000000,normal
548000000,51333333,diamond
640000000,40000000,diamond
716000000,32666666,diamond
278000000,29500000,normal
636000000,41333333,diamond
712000000,28666666,diamond
240000000,24500000,normal
302000000,21000000,normal
752000000,26000000,diamond
304000000,17500000,normal
262000000,34000000,normal
784000000,61000000,vip
668000000,32000000,diamond
240000000,23000000,normal
616000000,41333333,diamond
728000000,28000000,diamond
740000000,79000000,vip
664000000,32000000,diamond
760000000,32000000,diamond
548000000,44000000,diamond
756000000,73000000,vip
604000000,50000000,diamond
246000000,23000000,normal
796000000,73000000,vip
700000000,45333333,diamond
592000000,51333333,diamond
768000000,26666666,diamond
278000000,29000000,normal
580000000,50000000,diamond
274000000,28000000,normal
254000000,28500000,normal
608000000,40666666,diamond
788000000,54000000,vip
258000000,26500000,normal
600000000,50666666,diamond
680000000,42000000,diamond
660000000,46000000,diamond
592000000,46000000,diamond
636000000,33333333,diamond
664000000,47333333,diamond
282000000,21000000,normal
764000000,80000000,vip
636000000,38000000,diamond
242000000,26000000,normal
628000000,34000000,diamond
680000000,42000000,diamond
320000000,18000000,normal
672000000,36666666,diamond
656000000,50666666,diamond
712000000,75000000,vip
